DF_split,Shape,Equilibria,PU,PL
QRE_it,QRE,QRE_it,0.212780515,0.23802499
QRE_it,QRE,QRE_it,0.212779037,0.238026224
QRE_it,QRE,QRE_it,0.212777559,0.238027458
QRE_it,QRE,QRE_it,0.212776081,0.238028692
QRE_it,QRE,QRE_it,0.212774603,0.238029926
QRE_it,QRE,QRE_it,0.212773126,0.238031159
QRE_it,QRE,QRE_it,0.21277165,0.238032393
QRE_it,QRE,QRE_it,0.212770173,0.238033626
QRE_it,QRE,QRE_it,0.212768697,0.238034858
QRE_it,QRE,QRE_it,0.212767221,0.238036091
QRE_it,QRE,QRE_it,0.212765746,0.238037323
QRE_it,QRE,QRE_it,0.212764271,0.238038555
QRE_it,QRE,QRE_it,0.212762796,0.238039786
QRE_it,QRE,QRE_it,0.212761322,0.238041018
QRE_it,QRE,QRE_it,0.212759848,0.238042249
QRE_it,QRE,QRE_it,0.212758374,0.23804348
QRE_it,QRE,QRE_it,0.212756901,0.23804471
QRE_it,QRE,QRE_it,0.212755428,0.238045941
QRE_it,QRE,QRE_it,0.212753955,0.238047171
QRE_it,QRE,QRE_it,0.212752483,0.238048401
QRE_it,QRE,QRE_it,0.212751011,0.23804963
QRE_it,QRE,QRE_it,0.212749539,0.23805086
QRE_it,QRE,QRE_it,0.212748068,0.238052089
QRE_it,QRE,QRE_it,0.212746597,0.238053318
QRE_it,QRE,QRE_it,0.212745126,0.238054547
QRE_it,QRE,QRE_it,0.212743656,0.238055775
QRE_it,QRE,QRE_it,0.212742186,0.238057003
QRE_it,QRE,QRE_it,0.212740716,0.238058231
QRE_it,QRE,QRE_it,0.212739247,0.238059459
QRE_it,QRE,QRE_it,0.212737778,0.238060686
QRE_it,QRE,QRE_it,0.21273631,0.238061913
QRE_it,QRE,QRE_it,0.212734841,0.23806314
QRE_it,QRE,QRE_it,0.212733373,0.238064367
QRE_it,QRE,QRE_it,0.212731906,0.238065593
QRE_it,QRE,QRE_it,0.212730439,0.238066819
QRE_it,QRE,QRE_it,0.212728972,0.238068045
QRE_it,QRE,QRE_it,0.212727505,0.238069271
QRE_it,QRE,QRE_it,0.212726039,0.238070496
QRE_it,QRE,QRE_it,0.212724573,0.238071721
QRE_it,QRE,QRE_it,0.212723107,0.238072946
QRE_it,QRE,QRE_it,0.212721642,0.238074171
QRE_it,QRE,QRE_it,0.212720177,0.238075395
QRE_it,QRE,QRE_it,0.212718713,0.238076619
QRE_it,QRE,QRE_it,0.212717248,0.238077843
QRE_it,QRE,QRE_it,0.212715784,0.238079067
QRE_it,QRE,QRE_it,0.212714321,0.23808029
QRE_it,QRE,QRE_it,0.212712858,0.238081513
QRE_it,QRE,QRE_it,0.212711395,0.238082736
QRE_it,QRE,QRE_it,0.212709932,0.238083959
QRE_it,QRE,QRE_it,0.21270847,0.238085181
QRE_it,QRE,QRE_it,0.212707008,0.238086403
QRE_it,QRE,QRE_it,0.212705546,0.238087625
QRE_it,QRE,QRE_it,0.212704085,0.238088847
QRE_it,QRE,QRE_it,0.212702624,0.238090068
QRE_it,QRE,QRE_it,0.212701164,0.238091289
QRE_it,QRE,QRE_it,0.212699704,0.23809251
QRE_it,QRE,QRE_it,0.212698244,0.238093731
QRE_it,QRE,QRE_it,0.212696784,0.238094951
QRE_it,QRE,QRE_it,0.212695325,0.238096171
QRE_it,QRE,QRE_it,0.212693866,0.238097391
QRE_it,QRE,QRE_it,0.212692407,0.238098611
QRE_it,QRE,QRE_it,0.212690949,0.23809983
QRE_it,QRE,QRE_it,0.212689491,0.238101049
QRE_it,QRE,QRE_it,0.212688034,0.238102268
QRE_it,QRE,QRE_it,0.212686577,0.238103487
QRE_it,QRE,QRE_it,0.21268512,0.238104705
QRE_it,QRE,QRE_it,0.212683663,0.238105923
QRE_it,QRE,QRE_it,0.212682207,0.238107141
QRE_it,QRE,QRE_it,0.212680751,0.238108359
QRE_it,QRE,QRE_it,0.212679295,0.238109576
QRE_it,QRE,QRE_it,0.21267784,0.238110793
QRE_it,QRE,QRE_it,0.212676385,0.23811201
QRE_it,QRE,QRE_it,0.212674931,0.238113227
QRE_it,QRE,QRE_it,0.212673477,0.238114443
QRE_it,QRE,QRE_it,0.212672023,0.238115659
QRE_it,QRE,QRE_it,0.212670569,0.238116875
QRE_it,QRE,QRE_it,0.212669116,0.238118091
QRE_it,QRE,QRE_it,0.212667663,0.238119307
QRE_it,QRE,QRE_it,0.21266621,0.238120522
QRE_it,QRE,QRE_it,0.212664758,0.238121737
QRE_it,QRE,QRE_it,0.212663306,0.238122951
QRE_it,QRE,QRE_it,0.212661855,0.238124166
QRE_it,QRE,QRE_it,0.212660403,0.23812538
QRE_it,QRE,QRE_it,0.212658953,0.238126594
QRE_it,QRE,QRE_it,0.212657502,0.238127808
QRE_it,QRE,QRE_it,0.212656052,0.238129021
QRE_it,QRE,QRE_it,0.212654602,0.238130234
QRE_it,QRE,QRE_it,0.212653152,0.238131447
QRE_it,QRE,QRE_it,0.212651703,0.23813266
QRE_it,QRE,QRE_it,0.212650254,0.238133872
QRE_it,QRE,QRE_it,0.212648805,0.238135085
QRE_it,QRE,QRE_it,0.212647357,0.238136297
QRE_it,QRE,QRE_it,0.212645909,0.238137508
QRE_it,QRE,QRE_it,0.212644462,0.23813872
QRE_it,QRE,QRE_it,0.212643014,0.238139931
QRE_it,QRE,QRE_it,0.212641567,0.238141142
QRE_it,QRE,QRE_it,0.212640121,0.238142353
QRE_it,QRE,QRE_it,0.212638674,0.238143563
QRE_it,QRE,QRE_it,0.212637228,0.238144773
QRE_it,QRE,QRE_it,0.212635783,0.238145983
QRE_it,QRE,QRE_it,0.212634338,0.238147193
QRE_it,QRE,QRE_it,0.212632893,0.238148403
QRE_it,QRE,QRE_it,0.212631448,0.238149612
QRE_it,QRE,QRE_it,0.212630004,0.238150821
QRE_it,QRE,QRE_it,0.21262856,0.23815203
QRE_it,QRE,QRE_it,0.212627116,0.238153238
QRE_it,QRE,QRE_it,0.212625673,0.238154447
QRE_it,QRE,QRE_it,0.21262423,0.238155655
QRE_it,QRE,QRE_it,0.212622787,0.238156862
QRE_it,QRE,QRE_it,0.212621345,0.23815807
QRE_it,QRE,QRE_it,0.212619903,0.238159277
QRE_it,QRE,QRE_it,0.212618461,0.238160484
QRE_it,QRE,QRE_it,0.21261702,0.238161691
QRE_it,QRE,QRE_it,0.212615579,0.238162898
QRE_it,QRE,QRE_it,0.212614138,0.238164104
QRE_it,QRE,QRE_it,0.212612697,0.23816531
QRE_it,QRE,QRE_it,0.212611257,0.238166516
QRE_it,QRE,QRE_it,0.212609818,0.238167722
QRE_it,QRE,QRE_it,0.212608378,0.238168927
QRE_it,QRE,QRE_it,0.212606939,0.238170132
QRE_it,QRE,QRE_it,0.2126055,0.238171337
QRE_it,QRE,QRE_it,0.212604062,0.238172542
QRE_it,QRE,QRE_it,0.212602624,0.238173746
QRE_it,QRE,QRE_it,0.212601186,0.23817495
QRE_it,QRE,QRE_it,0.212599749,0.238176154
QRE_it,QRE,QRE_it,0.212598312,0.238177358
QRE_it,QRE,QRE_it,0.212596875,0.238178561
QRE_it,QRE,QRE_it,0.212595438,0.238179764
QRE_it,QRE,QRE_it,0.212594002,0.238180967
QRE_it,QRE,QRE_it,0.212592566,0.23818217
QRE_it,QRE,QRE_it,0.212591131,0.238183372
QRE_it,QRE,QRE_it,0.212589696,0.238184574
QRE_it,QRE,QRE_it,0.212588261,0.238185776
QRE_it,QRE,QRE_it,0.212586826,0.238186978
QRE_it,QRE,QRE_it,0.212585392,0.238188179
QRE_it,QRE,QRE_it,0.212583958,0.238189381
QRE_it,QRE,QRE_it,0.212582525,0.238190582
QRE_it,QRE,QRE_it,0.212581092,0.238191782
QRE_it,QRE,QRE_it,0.212579659,0.238192983
QRE_it,QRE,QRE_it,0.212578226,0.238194183
QRE_it,QRE,QRE_it,0.212576794,0.238195383
QRE_it,QRE,QRE_it,0.212575362,0.238196583
QRE_it,QRE,QRE_it,0.212573931,0.238197782
QRE_it,QRE,QRE_it,0.212572499,0.238198982
QRE_it,QRE,QRE_it,0.212571068,0.238200181
QRE_it,QRE,QRE_it,0.212569638,0.238201379
QRE_it,QRE,QRE_it,0.212568207,0.238202578
QRE_it,QRE,QRE_it,0.212566778,0.238203776
QRE_it,QRE,QRE_it,0.212565348,0.238204974
QRE_it,QRE,QRE_it,0.212563919,0.238206172
QRE_it,QRE,QRE_it,0.21256249,0.23820737
QRE_it,QRE,QRE_it,0.212561061,0.238208567
QRE_it,QRE,QRE_it,0.212559633,0.238209764
QRE_it,QRE,QRE_it,0.212558205,0.238210961
QRE_it,QRE,QRE_it,0.212556777,0.238212158
QRE_it,QRE,QRE_it,0.212555349,0.238213354
QRE_it,QRE,QRE_it,0.212553922,0.23821455
QRE_it,QRE,QRE_it,0.212552496,0.238215746
QRE_it,QRE,QRE_it,0.212551069,0.238216942
QRE_it,QRE,QRE_it,0.212549643,0.238218137
QRE_it,QRE,QRE_it,0.212548217,0.238219332
QRE_it,QRE,QRE_it,0.212546792,0.238220527
QRE_it,QRE,QRE_it,0.212545367,0.238221722
QRE_it,QRE,QRE_it,0.212543942,0.238222916
QRE_it,QRE,QRE_it,0.212542518,0.23822411
QRE_it,QRE,QRE_it,0.212541093,0.238225304
QRE_it,QRE,QRE_it,0.21253967,0.238226498
QRE_it,QRE,QRE_it,0.212538246,0.238227692
QRE_it,QRE,QRE_it,0.212536823,0.238228885
QRE_it,QRE,QRE_it,0.2125354,0.238230078
QRE_it,QRE,QRE_it,0.212533978,0.238231271
QRE_it,QRE,QRE_it,0.212532555,0.238232463
QRE_it,QRE,QRE_it,0.212531133,0.238233655
QRE_it,QRE,QRE_it,0.212529712,0.238234847
QRE_it,QRE,QRE_it,0.212528291,0.238236039
QRE_it,QRE,QRE_it,0.21252687,0.238237231
QRE_it,QRE,QRE_it,0.212525449,0.238238422
QRE_it,QRE,QRE_it,0.212524029,0.238239613
QRE_it,QRE,QRE_it,0.212522609,0.238240804
QRE_it,QRE,QRE_it,0.212521189,0.238241995
QRE_it,QRE,QRE_it,0.21251977,0.238243185
QRE_it,QRE,QRE_it,0.212518351,0.238244375
QRE_it,QRE,QRE_it,0.212516932,0.238245565
QRE_it,QRE,QRE_it,0.212515514,0.238246755
QRE_it,QRE,QRE_it,0.212514096,0.238247944
QRE_it,QRE,QRE_it,0.212512678,0.238249133
QRE_it,QRE,QRE_it,0.212511261,0.238250322
QRE_it,QRE,QRE_it,0.212509843,0.238251511
QRE_it,QRE,QRE_it,0.212508427,0.238252699
QRE_it,QRE,QRE_it,0.21250701,0.238253887
QRE_it,QRE,QRE_it,0.212505594,0.238255075
QRE_it,QRE,QRE_it,0.212504178,0.238256263
QRE_it,QRE,QRE_it,0.212502763,0.238257451
QRE_it,QRE,QRE_it,0.212501348,0.238258638
QRE_it,QRE,QRE_it,0.212499933,0.238259825
QRE_it,QRE,QRE_it,0.212498518,0.238261012
QRE_it,QRE,QRE_it,0.212497104,0.238262198
QRE_it,QRE,QRE_it,0.21249569,0.238263384
QRE_it,QRE,QRE_it,0.212494276,0.23826457
QRE_it,QRE,QRE_it,0.212492863,0.238265756
QRE_it,QRE,QRE_it,0.21249145,0.238266942
QRE_it,QRE,QRE_it,0.212490038,0.238268127
QRE_it,QRE,QRE_it,0.212488625,0.238269312
QRE_it,QRE,QRE_it,0.212487213,0.238270497
QRE_it,QRE,QRE_it,0.212485802,0.238271682
QRE_it,QRE,QRE_it,0.21248439,0.238272866
QRE_it,QRE,QRE_it,0.212482979,0.23827405
QRE_it,QRE,QRE_it,0.212481568,0.238275234
QRE_it,QRE,QRE_it,0.212480158,0.238276418
QRE_it,QRE,QRE_it,0.212478748,0.238277601
QRE_it,QRE,QRE_it,0.212477338,0.238278785
QRE_it,QRE,QRE_it,0.212475929,0.238279968
QRE_it,QRE,QRE_it,0.21247452,0.23828115
QRE_it,QRE,QRE_it,0.212473111,0.238282333
QRE_it,QRE,QRE_it,0.212471702,0.238283515
QRE_it,QRE,QRE_it,0.212470294,0.238284697
QRE_it,QRE,QRE_it,0.212468886,0.238285879
QRE_it,QRE,QRE_it,0.212467479,0.23828706
QRE_it,QRE,QRE_it,0.212466071,0.238288242
QRE_it,QRE,QRE_it,0.212464664,0.238289423
QRE_it,QRE,QRE_it,0.212463258,0.238290603
QRE_it,QRE,QRE_it,0.212461852,0.238291784
QRE_it,QRE,QRE_it,0.212460446,0.238292964
QRE_it,QRE,QRE_it,0.21245904,0.238294145
QRE_it,QRE,QRE_it,0.212457635,0.238295324
QRE_it,QRE,QRE_it,0.21245623,0.238296504
QRE_it,QRE,QRE_it,0.212454825,0.238297683
QRE_it,QRE,QRE_it,0.21245342,0.238298863
QRE_it,QRE,QRE_it,0.212452016,0.238300042
QRE_it,QRE,QRE_it,0.212450613,0.23830122
QRE_it,QRE,QRE_it,0.212449209,0.238302399
QRE_it,QRE,QRE_it,0.212447806,0.238303577
QRE_it,QRE,QRE_it,0.212446403,0.238304755
QRE_it,QRE,QRE_it,0.212445001,0.238305933
QRE_it,QRE,QRE_it,0.212443598,0.23830711
QRE_it,QRE,QRE_it,0.212442197,0.238308288
QRE_it,QRE,QRE_it,0.212440795,0.238309465
QRE_it,QRE,QRE_it,0.212439394,0.238310641
QRE_it,QRE,QRE_it,0.212437993,0.238311818
QRE_it,QRE,QRE_it,0.212436592,0.238312994
QRE_it,QRE,QRE_it,0.212435192,0.23831417
QRE_it,QRE,QRE_it,0.212433792,0.238315346
QRE_it,QRE,QRE_it,0.212432392,0.238316522
QRE_it,QRE,QRE_it,0.212430993,0.238317697
QRE_it,QRE,QRE_it,0.212429594,0.238318872
QRE_it,QRE,QRE_it,0.212428195,0.238320047
QRE_it,QRE,QRE_it,0.212426797,0.238321222
QRE_it,QRE,QRE_it,0.212425398,0.238322397
QRE_it,QRE,QRE_it,0.212424001,0.238323571
QRE_it,QRE,QRE_it,0.212422603,0.238324745
QRE_it,QRE,QRE_it,0.212421206,0.238325919
QRE_it,QRE,QRE_it,0.212419809,0.238327092
QRE_it,QRE,QRE_it,0.212418413,0.238328265
QRE_it,QRE,QRE_it,0.212417016,0.238329438
QRE_it,QRE,QRE_it,0.21241562,0.238330611
QRE_it,QRE,QRE_it,0.212414225,0.238331784
QRE_it,QRE,QRE_it,0.212412829,0.238332956
QRE_it,QRE,QRE_it,0.212411434,0.238334128
QRE_it,QRE,QRE_it,0.21241004,0.2383353
QRE_it,QRE,QRE_it,0.212408645,0.238336472
QRE_it,QRE,QRE_it,0.212407251,0.238337643
QRE_it,QRE,QRE_it,0.212405858,0.238338814
QRE_it,QRE,QRE_it,0.212404464,0.238339985
QRE_it,QRE,QRE_it,0.212403071,0.238341156
QRE_it,QRE,QRE_it,0.212401678,0.238342326
QRE_it,QRE,QRE_it,0.212400286,0.238343497
QRE_it,QRE,QRE_it,0.212398894,0.238344667
QRE_it,QRE,QRE_it,0.212397502,0.238345837
QRE_it,QRE,QRE_it,0.21239611,0.238347006
QRE_it,QRE,QRE_it,0.212394719,0.238348175
QRE_it,QRE,QRE_it,0.212393328,0.238349344
QRE_it,QRE,QRE_it,0.212391937,0.238350513
QRE_it,QRE,QRE_it,0.212390547,0.238351682
QRE_it,QRE,QRE_it,0.212389157,0.23835285
QRE_it,QRE,QRE_it,0.212387767,0.238354018
QRE_it,QRE,QRE_it,0.212386378,0.238355186
QRE_it,QRE,QRE_it,0.212384989,0.238356354
QRE_it,QRE,QRE_it,0.2123836,0.238357521
QRE_it,QRE,QRE_it,0.212382212,0.238358689
QRE_it,QRE,QRE_it,0.212380823,0.238359856
QRE_it,QRE,QRE_it,0.212379436,0.238361022
QRE_it,QRE,QRE_it,0.212378048,0.238362189
QRE_it,QRE,QRE_it,0.212376661,0.238363355
QRE_it,QRE,QRE_it,0.212375274,0.238364521
QRE_it,QRE,QRE_it,0.212373887,0.238365687
QRE_it,QRE,QRE_it,0.212372501,0.238366853
QRE_it,QRE,QRE_it,0.212371115,0.238368018
QRE_it,QRE,QRE_it,0.212369729,0.238369183
QRE_it,QRE,QRE_it,0.212368344,0.238370348
QRE_it,QRE,QRE_it,0.212366959,0.238371513
QRE_it,QRE,QRE_it,0.212365574,0.238372677
QRE_it,QRE,QRE_it,0.21236419,0.238373841
QRE_it,QRE,QRE_it,0.212362806,0.238375005
QRE_it,QRE,QRE_it,0.212361422,0.238376169
QRE_it,QRE,QRE_it,0.212360038,0.238377332
QRE_it,QRE,QRE_it,0.212358655,0.238378496
QRE_it,QRE,QRE_it,0.212357272,0.238379659
QRE_it,QRE,QRE_it,0.21235589,0.238380822
QRE_it,QRE,QRE_it,0.212354507,0.238381984
QRE_it,QRE,QRE_it,0.212353125,0.238383146
QRE_it,QRE,QRE_it,0.212351744,0.238384309
QRE_it,QRE,QRE_it,0.212350362,0.23838547
QRE_it,QRE,QRE_it,0.212348981,0.238386632
QRE_it,QRE,QRE_it,0.2123476,0.238387794
QRE_it,QRE,QRE_it,0.21234622,0.238388955
QRE_it,QRE,QRE_it,0.21234484,0.238390116
QRE_it,QRE,QRE_it,0.21234346,0.238391276
QRE_it,QRE,QRE_it,0.212342081,0.238392437
QRE_it,QRE,QRE_it,0.212340701,0.238393597
QRE_it,QRE,QRE_it,0.212339322,0.238394757
QRE_it,QRE,QRE_it,0.212337944,0.238395917
QRE_it,QRE,QRE_it,0.212336566,0.238397077
QRE_it,QRE,QRE_it,0.212335188,0.238398236
QRE_it,QRE,QRE_it,0.21233381,0.238399395
QRE_it,QRE,QRE_it,0.212332433,0.238400554
QRE_it,QRE,QRE_it,0.212331055,0.238401712
QRE_it,QRE,QRE_it,0.212329679,0.238402871
QRE_it,QRE,QRE_it,0.212328302,0.238404029
QRE_it,QRE,QRE_it,0.212326926,0.238405187
QRE_it,QRE,QRE_it,0.21232555,0.238406345
QRE_it,QRE,QRE_it,0.212324175,0.238407502
QRE_it,QRE,QRE_it,0.2123228,0.23840866
QRE_it,QRE,QRE_it,0.212321425,0.238409817
QRE_it,QRE,QRE_it,0.21232005,0.238410973
QRE_it,QRE,QRE_it,0.212318676,0.23841213
QRE_it,QRE,QRE_it,0.212317302,0.238413286
QRE_it,QRE,QRE_it,0.212315928,0.238414442
QRE_it,QRE,QRE_it,0.212314555,0.238415598
QRE_it,QRE,QRE_it,0.212313181,0.238416754
QRE_it,QRE,QRE_it,0.212311809,0.238417909
QRE_it,QRE,QRE_it,0.212310436,0.238419065
QRE_it,QRE,QRE_it,0.212309064,0.23842022
QRE_it,QRE,QRE_it,0.212307692,0.238421374
QRE_it,QRE,QRE_it,0.212306321,0.238422529
QRE_it,QRE,QRE_it,0.212304949,0.238423683
QRE_it,QRE,QRE_it,0.212303578,0.238424837
QRE_it,QRE,QRE_it,0.212302208,0.238425991
QRE_it,QRE,QRE_it,0.212300837,0.238427145
QRE_it,QRE,QRE_it,0.212299467,0.238428298
QRE_it,QRE,QRE_it,0.212298098,0.238429451
QRE_it,QRE,QRE_it,0.212296728,0.238430604
QRE_it,QRE,QRE_it,0.212295359,0.238431757
QRE_it,QRE,QRE_it,0.21229399,0.238432909
QRE_it,QRE,QRE_it,0.212292622,0.238434061
QRE_it,QRE,QRE_it,0.212291253,0.238435213
QRE_it,QRE,QRE_it,0.212289885,0.238436365
QRE_it,QRE,QRE_it,0.212288518,0.238437517
QRE_it,QRE,QRE_it,0.21228715,0.238438668
QRE_it,QRE,QRE_it,0.212285783,0.238439819
QRE_it,QRE,QRE_it,0.212284417,0.23844097
QRE_it,QRE,QRE_it,0.21228305,0.238442121
QRE_it,QRE,QRE_it,0.212281684,0.238443271
QRE_it,QRE,QRE_it,0.212280318,0.238444421
QRE_it,QRE,QRE_it,0.212278953,0.238445571
QRE_it,QRE,QRE_it,0.212277588,0.238446721
QRE_it,QRE,QRE_it,0.212276223,0.23844787
QRE_it,QRE,QRE_it,0.212274858,0.23844902
QRE_it,QRE,QRE_it,0.212273494,0.238450169
QRE_it,QRE,QRE_it,0.21227213,0.238451318
QRE_it,QRE,QRE_it,0.212270766,0.238452466
QRE_it,QRE,QRE_it,0.212269403,0.238453614
QRE_it,QRE,QRE_it,0.21226804,0.238454763
QRE_it,QRE,QRE_it,0.212266677,0.23845591
QRE_it,QRE,QRE_it,0.212265314,0.238457058
QRE_it,QRE,QRE_it,0.212263952,0.238458206
QRE_it,QRE,QRE_it,0.21226259,0.238459353
QRE_it,QRE,QRE_it,0.212261229,0.2384605
QRE_it,QRE,QRE_it,0.212259867,0.238461647
QRE_it,QRE,QRE_it,0.212258507,0.238462793
QRE_it,QRE,QRE_it,0.212257146,0.238463939
QRE_it,QRE,QRE_it,0.212255785,0.238465086
QRE_it,QRE,QRE_it,0.212254425,0.238466231
QRE_it,QRE,QRE_it,0.212253066,0.238467377
QRE_it,QRE,QRE_it,0.212251706,0.238468522
QRE_it,QRE,QRE_it,0.212250347,0.238469668
QRE_it,QRE,QRE_it,0.212248988,0.238470813
QRE_it,QRE,QRE_it,0.212247629,0.238471957
QRE_it,QRE,QRE_it,0.212246271,0.238473102
QRE_it,QRE,QRE_it,0.212244913,0.238474246
QRE_it,QRE,QRE_it,0.212243556,0.23847539
QRE_it,QRE,QRE_it,0.212242198,0.238476534
QRE_it,QRE,QRE_it,0.212240841,0.238477678
QRE_it,QRE,QRE_it,0.212239484,0.238478821
QRE_it,QRE,QRE_it,0.212238128,0.238479964
QRE_it,QRE,QRE_it,0.212236772,0.238481107
QRE_it,QRE,QRE_it,0.212235416,0.23848225
QRE_it,QRE,QRE_it,0.21223406,0.238483392
QRE_it,QRE,QRE_it,0.212232705,0.238484534
QRE_it,QRE,QRE_it,0.21223135,0.238485677
QRE_it,QRE,QRE_it,0.212229995,0.238486818
QRE_it,QRE,QRE_it,0.212228641,0.23848796
QRE_it,QRE,QRE_it,0.212227287,0.238489101
QRE_it,QRE,QRE_it,0.212225933,0.238490242
QRE_it,QRE,QRE_it,0.212224579,0.238491383
QRE_it,QRE,QRE_it,0.212223226,0.238492524
QRE_it,QRE,QRE_it,0.212221873,0.238493664
QRE_it,QRE,QRE_it,0.212220521,0.238494805
QRE_it,QRE,QRE_it,0.212219168,0.238495945
QRE_it,QRE,QRE_it,0.212217816,0.238497084
QRE_it,QRE,QRE_it,0.212216465,0.238498224
QRE_it,QRE,QRE_it,0.212215113,0.238499363
QRE_it,QRE,QRE_it,0.212213762,0.238500502
QRE_it,QRE,QRE_it,0.212212411,0.238501641
QRE_it,QRE,QRE_it,0.212211061,0.23850278
QRE_it,QRE,QRE_it,0.212209711,0.238503918
QRE_it,QRE,QRE_it,0.212208361,0.238505057
QRE_it,QRE,QRE_it,0.212207011,0.238506194
QRE_it,QRE,QRE_it,0.212205662,0.238507332
QRE_it,QRE,QRE_it,0.212204313,0.23850847
QRE_it,QRE,QRE_it,0.212202964,0.238509607
QRE_it,QRE,QRE_it,0.212201616,0.238510744
QRE_it,QRE,QRE_it,0.212200267,0.238511881
QRE_it,QRE,QRE_it,0.21219892,0.238513018
QRE_it,QRE,QRE_it,0.212197572,0.238514154
QRE_it,QRE,QRE_it,0.212196225,0.23851529
QRE_it,QRE,QRE_it,0.212194878,0.238516426
QRE_it,QRE,QRE_it,0.212193531,0.238517562
QRE_it,QRE,QRE_it,0.212192185,0.238518697
QRE_it,QRE,QRE_it,0.212190839,0.238519833
QRE_it,QRE,QRE_it,0.212189493,0.238520968
QRE_it,QRE,QRE_it,0.212188147,0.238522103
QRE_it,QRE,QRE_it,0.212186802,0.238523237
QRE_it,QRE,QRE_it,0.212185457,0.238524372
QRE_it,QRE,QRE_it,0.212184113,0.238525506
QRE_it,QRE,QRE_it,0.212182769,0.23852664
QRE_it,QRE,QRE_it,0.212181425,0.238527774
QRE_it,QRE,QRE_it,0.212180081,0.238528907
QRE_it,QRE,QRE_it,0.212178737,0.23853004
QRE_it,QRE,QRE_it,0.212177394,0.238531173
QRE_it,QRE,QRE_it,0.212176052,0.238532306
QRE_it,QRE,QRE_it,0.212174709,0.238533439
QRE_it,QRE,QRE_it,0.212173367,0.238534571
QRE_it,QRE,QRE_it,0.212172025,0.238535704
QRE_it,QRE,QRE_it,0.212170683,0.238536835
QRE_it,QRE,QRE_it,0.212169342,0.238537967
QRE_it,QRE,QRE_it,0.212168001,0.238539099
QRE_it,QRE,QRE_it,0.21216666,0.23854023
QRE_it,QRE,QRE_it,0.21216532,0.238541361
QRE_it,QRE,QRE_it,0.212163979,0.238542492
QRE_it,QRE,QRE_it,0.21216264,0.238543623
QRE_it,QRE,QRE_it,0.2121613,0.238544753
QRE_it,QRE,QRE_it,0.212159961,0.238545883
QRE_it,QRE,QRE_it,0.212158622,0.238547013
QRE_it,QRE,QRE_it,0.212157283,0.238548143
QRE_it,QRE,QRE_it,0.212155945,0.238549272
QRE_it,QRE,QRE_it,0.212154606,0.238550402
QRE_it,QRE,QRE_it,0.212153269,0.238551531
QRE_it,QRE,QRE_it,0.212151931,0.238552659
QRE_it,QRE,QRE_it,0.212150594,0.238553788
QRE_it,QRE,QRE_it,0.212149257,0.238554917
QRE_it,QRE,QRE_it,0.21214792,0.238556045
QRE_it,QRE,QRE_it,0.212146584,0.238557173
QRE_it,QRE,QRE_it,0.212145248,0.2385583
QRE_it,QRE,QRE_it,0.212143912,0.238559428
QRE_it,QRE,QRE_it,0.212142577,0.238560555
QRE_it,QRE,QRE_it,0.212141241,0.238561682
QRE_it,QRE,QRE_it,0.212139907,0.238562809
QRE_it,QRE,QRE_it,0.212138572,0.238563936
QRE_it,QRE,QRE_it,0.212137238,0.238565062
QRE_it,QRE,QRE_it,0.212135904,0.238566188
QRE_it,QRE,QRE_it,0.21213457,0.238567314
QRE_it,QRE,QRE_it,0.212133236,0.23856844
QRE_it,QRE,QRE_it,0.212131903,0.238569566
QRE_it,QRE,QRE_it,0.21213057,0.238570691
QRE_it,QRE,QRE_it,0.212129238,0.238571816
QRE_it,QRE,QRE_it,0.212127906,0.238572941
QRE_it,QRE,QRE_it,0.212126574,0.238574066
QRE_it,QRE,QRE_it,0.212125242,0.23857519
QRE_it,QRE,QRE_it,0.212123911,0.238576314
QRE_it,QRE,QRE_it,0.212122579,0.238577438
QRE_it,QRE,QRE_it,0.212121249,0.238578562
QRE_it,QRE,QRE_it,0.212119918,0.238579686
QRE_it,QRE,QRE_it,0.212118588,0.238580809
QRE_it,QRE,QRE_it,0.212117258,0.238581932
QRE_it,QRE,QRE_it,0.212115928,0.238583055
QRE_it,QRE,QRE_it,0.212114599,0.238584178
QRE_it,QRE,QRE_it,0.21211327,0.2385853
QRE_it,QRE,QRE_it,0.212111941,0.238586422
QRE_it,QRE,QRE_it,0.212110613,0.238587544
QRE_it,QRE,QRE_it,0.212109284,0.238588666
QRE_it,QRE,QRE_it,0.212107956,0.238589788
QRE_it,QRE,QRE_it,0.212106629,0.238590909
QRE_it,QRE,QRE_it,0.212105302,0.23859203
QRE_it,QRE,QRE_it,0.212103974,0.238593151
QRE_it,QRE,QRE_it,0.212102648,0.238594272
QRE_it,QRE,QRE_it,0.212101321,0.238595392
QRE_it,QRE,QRE_it,0.212099995,0.238596512
QRE_it,QRE,QRE_it,0.212098669,0.238597633
QRE_it,QRE,QRE_it,0.212097344,0.238598752
QRE_it,QRE,QRE_it,0.212096018,0.238599872
QRE_it,QRE,QRE_it,0.212094693,0.238600991
QRE_it,QRE,QRE_it,0.212093369,0.23860211
QRE_it,QRE,QRE_it,0.212092044,0.238603229
QRE_it,QRE,QRE_it,0.21209072,0.238604348
QRE_it,QRE,QRE_it,0.212089396,0.238605467
QRE_it,QRE,QRE_it,0.212088073,0.238606585
QRE_it,QRE,QRE_it,0.212086749,0.238607703
QRE_it,QRE,QRE_it,0.212085426,0.238608821
QRE_it,QRE,QRE_it,0.212084104,0.238609939
