examiner_total_payoff,examiner_strategy,ex_strategy,group_id_sess,round_number,student_total_payoff,player.company_decision,st_strategy,framed,dataset,strat_concat,cell_number,payoff_round_examiner,payoff_round_student
529,Don't Control,0,2,38,528,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
461,Don't Control,0,3,38,452,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
472,Don't Control,0,4,38,476,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
421,Don't Control,0,5,38,482,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
457,Don't Control,0,6,38,506,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
532,Don't Control,0,7,38,532,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
456,Don't Control,0,8,38,464,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
434,Don't Control,0,9,38,392,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
486,Don't Control,0,10,38,452,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
422,Control,1,11,38,344,Don't Cheat,0,0,18,"Control, Don't Cheat",2,11,10
526,Don't Control,0,12,38,524,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
436,Don't Control,0,13,38,400,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
464,Don't Control,0,14,38,454,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
524,Don't Control,0,1,39,524,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
543,Don't Control,0,2,39,542,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
475,Don't Control,0,3,39,466,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
475,Don't Control,0,4,39,492,Cheat,1,0,18,"Don't Control, Cheat",3,3,16
432,Control,1,5,39,492,Don't Cheat,0,0,18,"Control, Don't Cheat",2,11,10
471,Don't Control,0,6,39,520,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
546,Don't Control,0,7,39,546,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
470,Don't Control,0,8,39,478,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
445,Control,1,9,39,402,Don't Cheat,0,0,18,"Control, Don't Cheat",2,11,10
500,Don't Control,0,10,39,466,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
433,Control,1,11,39,354,Don't Cheat,0,0,18,"Control, Don't Cheat",2,11,10
540,Don't Control,0,12,39,538,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
450,Don't Control,0,13,39,414,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
478,Don't Control,0,14,39,468,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
538,Don't Control,0,1,40,538,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
557,Don't Control,0,2,40,556,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
489,Don't Control,0,3,40,480,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
486,Control,1,4,40,502,Don't Cheat,0,0,18,"Control, Don't Cheat",2,11,10
443,Control,1,5,40,502,Don't Cheat,0,0,18,"Control, Don't Cheat",2,11,10
485,Don't Control,0,6,40,534,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
560,Don't Control,0,7,40,560,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
484,Don't Control,0,8,40,492,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
456,Control,1,9,40,412,Don't Cheat,0,0,18,"Control, Don't Cheat",2,11,10
514,Don't Control,0,10,40,480,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
444,Control,1,11,40,364,Don't Cheat,0,0,18,"Control, Don't Cheat",2,11,10
554,Don't Control,0,12,40,552,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
464,Don't Control,0,13,40,428,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
492,Don't Control,0,14,40,482,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
552,Don't Control,0,1,41,552,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
571,Don't Control,0,2,41,570,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
503,Don't Control,0,3,41,494,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
497,Control,1,4,41,512,Don't Cheat,0,0,18,"Control, Don't Cheat",2,11,10
446,Don't Control,0,5,41,518,Cheat,1,0,18,"Don't Control, Cheat",3,3,16
499,Don't Control,0,6,41,548,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
574,Don't Control,0,7,41,574,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
498,Don't Control,0,8,41,506,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
467,Control,1,9,41,422,Don't Cheat,0,0,18,"Control, Don't Cheat",2,11,10
525,Control,1,10,41,490,Don't Cheat,0,0,18,"Control, Don't Cheat",2,11,10
455,Control,1,11,41,374,Don't Cheat,0,0,18,"Control, Don't Cheat",2,11,10
568,Don't Control,0,12,41,566,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
478,Don't Control,0,13,41,442,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
506,Don't Control,0,14,41,496,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
566,Don't Control,0,1,42,566,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
585,Don't Control,0,2,42,584,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
517,Don't Control,0,3,42,508,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
508,Control,1,4,42,522,Don't Cheat,0,0,18,"Control, Don't Cheat",2,11,10
460,Don't Control,0,5,42,532,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
513,Don't Control,0,6,42,562,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
588,Don't Control,0,7,42,588,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
512,Don't Control,0,8,42,520,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
478,Control,1,9,42,432,Don't Cheat,0,0,18,"Control, Don't Cheat",2,11,10
539,Don't Control,0,10,42,504,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
466,Control,1,11,42,384,Don't Cheat,0,0,18,"Control, Don't Cheat",2,11,10
582,Don't Control,0,12,42,580,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
492,Don't Control,0,13,42,456,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
520,Don't Control,0,14,42,510,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
580,Don't Control,0,1,43,580,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
599,Don't Control,0,2,43,598,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
531,Don't Control,0,3,43,522,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
519,Control,1,4,43,532,Don't Cheat,0,0,18,"Control, Don't Cheat",2,11,10
474,Don't Control,0,5,43,546,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
527,Don't Control,0,6,43,576,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
602,Don't Control,0,7,43,602,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
526,Don't Control,0,8,43,534,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
489,Control,1,9,43,442,Don't Cheat,0,0,18,"Control, Don't Cheat",2,11,10
553,Don't Control,0,10,43,518,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
477,Control,1,11,43,394,Don't Cheat,0,0,18,"Control, Don't Cheat",2,11,10
596,Don't Control,0,12,43,594,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
506,Don't Control,0,13,43,470,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
523,Don't Control,0,14,43,526,Cheat,1,0,18,"Don't Control, Cheat",3,3,16
594,Don't Control,0,1,44,594,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
613,Don't Control,0,2,44,612,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
545,Don't Control,0,3,44,536,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
530,Control,1,4,44,542,Don't Cheat,0,0,18,"Control, Don't Cheat",2,11,10
485,Control,1,5,44,556,Don't Cheat,0,0,18,"Control, Don't Cheat",2,11,10
530,Don't Control,0,6,44,592,Cheat,1,0,18,"Don't Control, Cheat",3,3,16
616,Don't Control,0,7,44,616,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
540,Don't Control,0,8,44,548,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
500,Control,1,9,44,452,Don't Cheat,0,0,18,"Control, Don't Cheat",2,11,10
567,Don't Control,0,10,44,532,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
488,Control,1,11,44,404,Don't Cheat,0,0,18,"Control, Don't Cheat",2,11,10
610,Don't Control,0,12,44,608,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
520,Don't Control,0,13,44,484,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
526,Don't Control,0,14,44,542,Cheat,1,0,18,"Don't Control, Cheat",3,3,16
608,Don't Control,0,1,45,608,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
627,Don't Control,0,2,45,626,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
559,Don't Control,0,3,45,550,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
541,Control,1,4,45,552,Don't Cheat,0,0,18,"Control, Don't Cheat",2,11,10
496,Control,1,5,45,566,Don't Cheat,0,0,18,"Control, Don't Cheat",2,11,10
544,Don't Control,0,6,45,606,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
630,Don't Control,0,7,45,630,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
554,Don't Control,0,8,45,562,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
511,Control,1,9,45,462,Don't Cheat,0,0,18,"Control, Don't Cheat",2,11,10
581,Don't Control,0,10,45,546,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
499,Control,1,11,45,414,Don't Cheat,0,0,18,"Control, Don't Cheat",2,11,10
624,Don't Control,0,12,45,622,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
534,Don't Control,0,13,45,498,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
538,Control,1,14,45,544,Cheat,1,0,18,"Control, Cheat",1,12,2
622,Don't Control,0,1,46,622,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
641,Don't Control,0,2,46,640,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
573,Don't Control,0,3,46,564,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
552,Control,1,4,46,562,Don't Cheat,0,0,18,"Control, Don't Cheat",2,11,10
507,Control,1,5,46,576,Don't Cheat,0,0,18,"Control, Don't Cheat",2,11,10
558,Don't Control,0,6,46,620,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
644,Don't Control,0,7,46,644,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
568,Don't Control,0,8,46,576,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
522,Control,1,9,46,472,Don't Cheat,0,0,18,"Control, Don't Cheat",2,11,10
592,Control,1,10,46,556,Don't Cheat,0,0,18,"Control, Don't Cheat",2,11,10
510,Control,1,11,46,424,Don't Cheat,0,0,18,"Control, Don't Cheat",2,11,10
638,Don't Control,0,12,46,636,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
548,Don't Control,0,13,46,512,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
549,Control,1,14,46,554,Don't Cheat,0,0,18,"Control, Don't Cheat",2,11,10
636,Don't Control,0,1,47,636,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
655,Don't Control,0,2,47,654,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
587,Don't Control,0,3,47,578,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
563,Control,1,4,47,572,Don't Cheat,0,0,18,"Control, Don't Cheat",2,11,10
521,Don't Control,0,5,47,590,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
572,Don't Control,0,6,47,634,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
658,Don't Control,0,7,47,658,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
582,Don't Control,0,8,47,590,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
533,Control,1,9,47,482,Don't Cheat,0,0,18,"Control, Don't Cheat",2,11,10
606,Don't Control,0,10,47,570,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
521,Control,1,11,47,434,Don't Cheat,0,0,18,"Control, Don't Cheat",2,11,10
652,Don't Control,0,12,47,650,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
562,Don't Control,0,13,47,526,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
563,Don't Control,0,14,47,568,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
650,Don't Control,0,1,48,650,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
669,Don't Control,0,2,48,668,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
601,Don't Control,0,3,48,592,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
574,Control,1,4,48,582,Don't Cheat,0,0,18,"Control, Don't Cheat",2,11,10
532,Control,1,5,48,600,Don't Cheat,0,0,18,"Control, Don't Cheat",2,11,10
586,Don't Control,0,6,48,648,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
672,Don't Control,0,7,48,672,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
596,Don't Control,0,8,48,604,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
544,Control,1,9,48,492,Don't Cheat,0,0,18,"Control, Don't Cheat",2,11,10
620,Don't Control,0,10,48,584,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
535,Don't Control,0,11,48,448,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
666,Don't Control,0,12,48,664,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
576,Don't Control,0,13,48,540,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
577,Don't Control,0,14,48,582,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
664,Don't Control,0,1,49,664,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
683,Don't Control,0,2,49,682,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
615,Don't Control,0,3,49,606,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
588,Don't Control,0,4,49,596,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
546,Don't Control,0,5,49,614,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
600,Don't Control,0,6,49,662,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
686,Don't Control,0,7,49,686,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
610,Don't Control,0,8,49,618,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
555,Control,1,9,49,502,Don't Cheat,0,0,18,"Control, Don't Cheat",2,11,10
634,Don't Control,0,10,49,598,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
549,Don't Control,0,11,49,462,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
680,Don't Control,0,12,49,678,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
590,Don't Control,0,13,49,554,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
580,Don't Control,0,14,49,598,Cheat,1,0,18,"Don't Control, Cheat",3,3,16
678,Don't Control,0,1,50,678,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
697,Don't Control,0,2,50,696,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
629,Don't Control,0,3,50,620,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
602,Don't Control,0,4,50,610,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
560,Don't Control,0,5,50,628,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
603,Don't Control,0,6,50,678,Cheat,1,0,18,"Don't Control, Cheat",3,3,16
700,Don't Control,0,7,50,700,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
624,Don't Control,0,8,50,632,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
566,Control,1,9,50,512,Don't Cheat,0,0,18,"Control, Don't Cheat",2,11,10
648,Don't Control,0,10,50,612,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
563,Don't Control,0,11,50,476,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
694,Don't Control,0,12,50,692,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
604,Don't Control,0,13,50,568,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
591,Control,1,14,50,608,Don't Cheat,0,0,18,"Control, Don't Cheat",2,11,10
692,Don't Control,0,1,51,692,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
711,Don't Control,0,2,51,710,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
643,Don't Control,0,3,51,634,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
616,Don't Control,0,4,51,624,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
574,Don't Control,0,5,51,642,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
617,Don't Control,0,6,51,692,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
714,Don't Control,0,7,51,714,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
638,Don't Control,0,8,51,646,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
577,Control,1,9,51,522,Don't Cheat,0,0,18,"Control, Don't Cheat",2,11,10
659,Control,1,10,51,622,Don't Cheat,0,0,18,"Control, Don't Cheat",2,11,10
577,Don't Control,0,11,51,490,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
708,Don't Control,0,12,51,706,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
618,Don't Control,0,13,51,582,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
605,Don't Control,0,14,51,622,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
706,Don't Control,0,1,52,706,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
725,Don't Control,0,2,52,724,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
657,Don't Control,0,3,52,648,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
619,Don't Control,0,4,52,640,Cheat,1,0,18,"Don't Control, Cheat",3,3,16
588,Don't Control,0,5,52,656,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
631,Don't Control,0,6,52,706,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
728,Don't Control,0,7,52,728,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
652,Don't Control,0,8,52,660,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
588,Control,1,9,52,532,Don't Cheat,0,0,18,"Control, Don't Cheat",2,11,10
673,Don't Control,0,10,52,636,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
591,Don't Control,0,11,52,504,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
722,Don't Control,0,12,52,720,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
632,Don't Control,0,13,52,596,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
619,Don't Control,0,14,52,636,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
720,Don't Control,0,1,53,720,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
739,Don't Control,0,2,53,738,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
671,Don't Control,0,3,53,662,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
633,Don't Control,0,4,53,654,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
602,Don't Control,0,5,53,670,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
645,Don't Control,0,6,53,720,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
742,Don't Control,0,7,53,742,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
666,Don't Control,0,8,53,674,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
599,Control,1,9,53,542,Don't Cheat,0,0,18,"Control, Don't Cheat",2,11,10
687,Don't Control,0,10,53,650,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
605,Don't Control,0,11,53,518,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
736,Don't Control,0,12,53,734,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
646,Don't Control,0,13,53,610,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
622,Don't Control,0,14,53,652,Cheat,1,0,18,"Don't Control, Cheat",3,3,16
734,Don't Control,0,1,54,734,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
753,Don't Control,0,2,54,752,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
685,Don't Control,0,3,54,676,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
647,Don't Control,0,4,54,668,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
616,Don't Control,0,5,54,684,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
659,Don't Control,0,6,54,734,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
756,Don't Control,0,7,54,756,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
680,Don't Control,0,8,54,688,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
613,Don't Control,0,9,54,556,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
698,Control,1,10,54,660,Don't Cheat,0,0,18,"Control, Don't Cheat",2,11,10
619,Don't Control,0,11,54,532,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
750,Don't Control,0,12,54,748,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
660,Don't Control,0,13,54,624,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
633,Control,1,14,54,662,Don't Cheat,0,0,18,"Control, Don't Cheat",2,11,10
748,Don't Control,0,1,55,748,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
767,Don't Control,0,2,55,766,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
699,Don't Control,0,3,55,690,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
661,Don't Control,0,4,55,682,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
619,Don't Control,0,5,55,700,Cheat,1,0,18,"Don't Control, Cheat",3,3,16
662,Don't Control,0,6,55,750,Cheat,1,0,18,"Don't Control, Cheat",3,3,16
770,Don't Control,0,7,55,770,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
694,Don't Control,0,8,55,702,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
624,Control,1,9,55,566,Don't Cheat,0,0,18,"Control, Don't Cheat",2,11,10
712,Don't Control,0,10,55,674,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
633,Don't Control,0,11,55,546,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
764,Don't Control,0,12,55,762,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
674,Don't Control,0,13,55,638,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
647,Don't Control,0,14,55,676,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
762,Don't Control,0,1,56,762,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
781,Don't Control,0,2,56,780,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
713,Don't Control,0,3,56,704,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
675,Don't Control,0,4,56,696,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
631,Control,1,5,56,702,Cheat,1,0,18,"Control, Cheat",1,12,2
676,Don't Control,0,6,56,764,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
784,Don't Control,0,7,56,784,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
708,Don't Control,0,8,56,716,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
635,Control,1,9,56,576,Don't Cheat,0,0,18,"Control, Don't Cheat",2,11,10
726,Don't Control,0,10,56,688,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
647,Don't Control,0,11,56,560,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
778,Don't Control,0,12,56,776,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
688,Don't Control,0,13,56,652,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
661,Don't Control,0,14,56,690,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
776,Don't Control,0,1,57,776,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
795,Don't Control,0,2,57,794,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
727,Don't Control,0,3,57,718,Don't Cheat,0,0,18,"Don't Control, Don't Cheat",4,14,14
