participant_id_in_session,participant_code,participant_time_started,player_id,player_total_payoff,player_tax_office_decision,player_company_decision,p1s1,p2s1,s1,s2,group_id_in_subsession,round_number,session_code,framed,dataset,game_id,p1s1_cumulative,p2s1_cumulative,gender,p1_payoff,p2_payoff,degree_str,degree,Age,age_str,nationality,s1_cumulative,s1_freq,Framing,treatment
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,20,,Don't Cheat,0,0,0,1,13,2,spotdigz,0,18,1813,0,0,2,0,14,"Agribusiness, B.A.",1,3,25-34,Nigeria,0,0,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,34,Control,,1,0,1,0,13,3,spotdigz,0,18,1813,3,0,1,11,0,Gender and Diversity,14,3,25-34,Nepal,3,1,0,unframed
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,22,,Cheat,0,1,1,0,13,3,spotdigz,0,18,1813,0,1,2,0,16,"Agribusiness, B.A.",1,3,25-34,Nigeria,1,0.333333333,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,45,Control,,1,0,1,0,13,4,spotdigz,0,18,1813,4,0,1,11,0,Gender and Diversity,14,3,25-34,Nepal,4,1,0,unframed
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,32,,Don't Cheat,0,0,0,1,13,4,spotdigz,0,18,1813,0,1,2,0,14,"Agribusiness, B.A.",1,3,25-34,Nigeria,1,0.25,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,56,Control,,1,0,1,0,13,5,spotdigz,0,18,1813,5,0,1,11,0,Gender and Diversity,14,3,25-34,Nepal,5,1,0,unframed
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,42,,Don't Cheat,0,0,0,1,13,5,spotdigz,0,18,1813,0,1,2,0,14,"Agribusiness, B.A.",1,3,25-34,Nigeria,1,0.2,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,59,Don't Control,,0,0,0,1,13,6,spotdigz,0,18,1813,5,0,1,14,0,Gender and Diversity,14,3,25-34,Nepal,5,0.833333333,0,unframed
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,58,,Cheat,0,1,1,0,13,6,spotdigz,0,18,1813,0,2,2,0,16,"Agribusiness, B.A.",1,3,25-34,Nigeria,2,0.333333333,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,70,Control,,1,0,1,0,13,7,spotdigz,0,18,1813,6,0,1,11,0,Gender and Diversity,14,3,25-34,Nepal,6,0.857142857,0,unframed
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,68,,Don't Cheat,0,0,0,1,13,7,spotdigz,0,18,1813,0,2,2,0,14,"Agribusiness, B.A.",1,3,25-34,Nigeria,2,0.285714286,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,81,Control,,1,0,1,0,13,8,spotdigz,0,18,1813,7,0,1,11,0,Gender and Diversity,14,3,25-34,Nepal,7,0.875,0,unframed
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,78,,Don't Cheat,0,0,0,1,13,8,spotdigz,0,18,1813,0,2,2,0,14,"Agribusiness, B.A.",1,3,25-34,Nigeria,2,0.25,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,93,Control,,1,0,1,0,13,9,spotdigz,0,18,1813,8,0,1,11,0,Gender and Diversity,14,3,25-34,Nepal,8,0.888888889,0,unframed
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,80,,Cheat,0,1,1,0,13,9,spotdigz,0,18,1813,0,3,2,0,16,"Agribusiness, B.A.",1,3,25-34,Nigeria,3,0.333333333,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,105,Control,,1,0,1,0,13,10,spotdigz,0,18,1813,9,0,1,11,0,Gender and Diversity,14,3,25-34,Nepal,9,0.9,0,unframed
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,82,,Cheat,0,1,1,0,13,10,spotdigz,0,18,1813,0,4,2,0,16,"Agribusiness, B.A.",1,3,25-34,Nigeria,4,0.4,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,117,Control,,1,0,1,0,13,11,spotdigz,0,18,1813,10,0,1,11,0,Gender and Diversity,14,3,25-34,Nepal,10,0.909090909,0,unframed
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,84,,Cheat,0,1,1,0,13,11,spotdigz,0,18,1813,0,5,2,0,16,"Agribusiness, B.A.",1,3,25-34,Nigeria,5,0.454545455,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,128,Control,,1,0,1,0,13,12,spotdigz,0,18,1813,11,0,1,11,0,Gender and Diversity,14,3,25-34,Nepal,11,0.916666667,0,unframed
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,94,,Don't Cheat,0,0,0,1,13,12,spotdigz,0,18,1813,0,5,2,0,14,"Agribusiness, B.A.",1,3,25-34,Nigeria,5,0.416666667,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,139,Control,,1,0,1,0,13,13,spotdigz,0,18,1813,12,0,1,11,0,Gender and Diversity,14,3,25-34,Nepal,12,0.923076923,0,unframed
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,104,,Don't Cheat,0,0,0,1,13,13,spotdigz,0,18,1813,0,5,2,0,14,"Agribusiness, B.A.",1,3,25-34,Nigeria,5,0.384615385,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,150,Control,,1,0,1,0,13,14,spotdigz,0,18,1813,13,0,1,11,0,Gender and Diversity,14,3,25-34,Nepal,13,0.928571429,0,unframed
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,114,,Don't Cheat,0,0,0,1,13,14,spotdigz,0,18,1813,0,5,2,0,14,"Agribusiness, B.A.",1,3,25-34,Nigeria,5,0.357142857,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,161,Control,,1,0,1,0,13,15,spotdigz,0,18,1813,14,0,1,11,0,Gender and Diversity,14,3,25-34,Nepal,14,0.933333333,0,unframed
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,124,,Don't Cheat,0,0,0,1,13,15,spotdigz,0,18,1813,0,5,2,0,14,"Agribusiness, B.A.",1,3,25-34,Nigeria,5,0.333333333,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,172,Control,,1,0,1,0,13,16,spotdigz,0,18,1813,15,0,1,11,0,Gender and Diversity,14,3,25-34,Nepal,15,0.9375,0,unframed
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,134,,Don't Cheat,0,0,0,1,13,16,spotdigz,0,18,1813,0,5,2,0,14,"Agribusiness, B.A.",1,3,25-34,Nigeria,5,0.3125,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,183,Control,,1,0,1,0,13,17,spotdigz,0,18,1813,16,0,1,11,0,Gender and Diversity,14,3,25-34,Nepal,16,0.941176471,0,unframed
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,144,,Don't Cheat,0,0,0,1,13,17,spotdigz,0,18,1813,0,5,2,0,14,"Agribusiness, B.A.",1,3,25-34,Nigeria,5,0.294117647,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,194,Control,,1,0,1,0,13,18,spotdigz,0,18,1813,17,0,1,11,0,Gender and Diversity,14,3,25-34,Nepal,17,0.944444444,0,unframed
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,154,,Don't Cheat,0,0,0,1,13,18,spotdigz,0,18,1813,0,5,2,0,14,"Agribusiness, B.A.",1,3,25-34,Nigeria,5,0.277777778,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,205,Control,,1,0,1,0,13,19,spotdigz,0,18,1813,18,0,1,11,0,Gender and Diversity,14,3,25-34,Nepal,18,0.947368421,0,unframed
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,164,,Don't Cheat,0,0,0,1,13,19,spotdigz,0,18,1813,0,5,2,0,14,"Agribusiness, B.A.",1,3,25-34,Nigeria,5,0.263157895,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,216,Control,,1,0,1,0,13,20,spotdigz,0,18,1813,19,0,1,11,0,Gender and Diversity,14,3,25-34,Nepal,19,0.95,0,unframed
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,174,,Don't Cheat,0,0,0,1,13,20,spotdigz,0,18,1813,0,5,2,0,14,"Agribusiness, B.A.",1,3,25-34,Nigeria,5,0.25,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,227,Control,,1,0,1,0,13,21,spotdigz,0,18,1813,20,0,1,11,0,Gender and Diversity,14,3,25-34,Nepal,20,0.952380952,0,unframed
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,184,,Don't Cheat,0,0,0,1,13,21,spotdigz,0,18,1813,0,5,2,0,14,"Agribusiness, B.A.",1,3,25-34,Nigeria,5,0.238095238,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,238,Control,,1,0,1,0,13,22,spotdigz,0,18,1813,21,0,1,11,0,Gender and Diversity,14,3,25-34,Nepal,21,0.954545455,0,unframed
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,194,,Don't Cheat,0,0,0,1,13,22,spotdigz,0,18,1813,0,5,2,0,14,"Agribusiness, B.A.",1,3,25-34,Nigeria,5,0.227272727,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,249,Control,,1,0,1,0,13,23,spotdigz,0,18,1813,22,0,1,11,0,Gender and Diversity,14,3,25-34,Nepal,22,0.956521739,0,unframed
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,204,,Don't Cheat,0,0,0,1,13,23,spotdigz,0,18,1813,0,5,2,0,14,"Agribusiness, B.A.",1,3,25-34,Nigeria,5,0.217391304,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,260,Control,,1,0,1,0,13,24,spotdigz,0,18,1813,23,0,1,11,0,Gender and Diversity,14,3,25-34,Nepal,23,0.958333333,0,unframed
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,214,,Don't Cheat,0,0,0,1,13,24,spotdigz,0,18,1813,0,5,2,0,14,"Agribusiness, B.A.",1,3,25-34,Nigeria,5,0.208333333,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,271,Control,,1,0,1,0,13,25,spotdigz,0,18,1813,24,0,1,11,0,Gender and Diversity,14,3,25-34,Nepal,24,0.96,0,unframed
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,224,,Don't Cheat,0,0,0,1,13,25,spotdigz,0,18,1813,0,5,2,0,14,"Agribusiness, B.A.",1,3,25-34,Nigeria,5,0.2,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,285,Don't Control,,0,0,0,1,13,26,spotdigz,0,18,1813,24,0,1,14,0,Gender and Diversity,14,3,25-34,Nepal,24,0.923076923,0,unframed
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,238,,Don't Cheat,0,0,0,1,13,26,spotdigz,0,18,1813,0,5,2,0,14,"Agribusiness, B.A.",1,3,25-34,Nigeria,5,0.192307692,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,299,Don't Control,,0,0,0,1,13,27,spotdigz,0,18,1813,24,0,1,14,0,Gender and Diversity,14,3,25-34,Nepal,24,0.888888889,0,unframed
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,252,,Don't Cheat,0,0,0,1,13,27,spotdigz,0,18,1813,0,5,2,0,14,"Agribusiness, B.A.",1,3,25-34,Nigeria,5,0.185185185,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,313,Don't Control,,0,0,0,1,13,28,spotdigz,0,18,1813,24,0,1,14,0,Gender and Diversity,14,3,25-34,Nepal,24,0.857142857,0,unframed
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,266,,Don't Cheat,0,0,0,1,13,28,spotdigz,0,18,1813,0,5,2,0,14,"Agribusiness, B.A.",1,3,25-34,Nigeria,5,0.178571429,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,327,Don't Control,,0,0,0,1,13,29,spotdigz,0,18,1813,24,0,1,14,0,Gender and Diversity,14,3,25-34,Nepal,24,0.827586207,0,unframed
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,280,,Don't Cheat,0,0,0,1,13,29,spotdigz,0,18,1813,0,5,2,0,14,"Agribusiness, B.A.",1,3,25-34,Nigeria,5,0.172413793,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,341,Don't Control,,0,0,0,1,13,30,spotdigz,0,18,1813,24,0,1,14,0,Gender and Diversity,14,3,25-34,Nepal,24,0.8,0,unframed
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,294,,Don't Cheat,0,0,0,1,13,30,spotdigz,0,18,1813,0,5,2,0,14,"Agribusiness, B.A.",1,3,25-34,Nigeria,5,0.166666667,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,355,Don't Control,,0,0,0,1,13,31,spotdigz,0,18,1813,24,0,1,14,0,Gender and Diversity,14,3,25-34,Nepal,24,0.774193548,0,unframed
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,308,,Don't Cheat,0,0,0,1,13,31,spotdigz,0,18,1813,0,5,2,0,14,"Agribusiness, B.A.",1,3,25-34,Nigeria,5,0.161290323,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,369,Don't Control,,0,0,0,1,13,32,spotdigz,0,18,1813,24,0,1,14,0,Gender and Diversity,14,3,25-34,Nepal,24,0.75,0,unframed
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,322,,Don't Cheat,0,0,0,1,13,32,spotdigz,0,18,1813,0,5,2,0,14,"Agribusiness, B.A.",1,3,25-34,Nigeria,5,0.15625,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,383,Don't Control,,0,0,0,1,13,33,spotdigz,0,18,1813,24,0,1,14,0,Gender and Diversity,14,3,25-34,Nepal,24,0.727272727,0,unframed
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,336,,Don't Cheat,0,0,0,1,13,33,spotdigz,0,18,1813,0,5,2,0,14,"Agribusiness, B.A.",1,3,25-34,Nigeria,5,0.151515152,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,397,Don't Control,,0,0,0,1,13,34,spotdigz,0,18,1813,24,0,1,14,0,Gender and Diversity,14,3,25-34,Nepal,24,0.705882353,0,unframed
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,350,,Don't Cheat,0,0,0,1,13,34,spotdigz,0,18,1813,0,5,2,0,14,"Agribusiness, B.A.",1,3,25-34,Nigeria,5,0.147058824,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,400,Don't Control,,0,0,0,1,13,35,spotdigz,0,18,1813,24,0,1,14,0,Gender and Diversity,14,3,25-34,Nepal,24,0.685714286,0,unframed
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,366,,Cheat,0,1,1,0,13,35,spotdigz,0,18,1813,0,6,2,0,16,"Agribusiness, B.A.",1,3,25-34,Nigeria,6,0.171428571,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,411,Control,,1,0,1,0,13,36,spotdigz,0,18,1813,25,0,1,11,0,Gender and Diversity,14,3,25-34,Nepal,25,0.694444444,0,unframed
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,376,,Don't Cheat,0,0,0,1,13,36,spotdigz,0,18,1813,0,6,2,0,14,"Agribusiness, B.A.",1,3,25-34,Nigeria,6,0.166666667,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,422,Control,,1,0,1,0,13,37,spotdigz,0,18,1813,26,0,1,11,0,Gender and Diversity,14,3,25-34,Nepal,26,0.702702703,0,unframed
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,386,,Don't Cheat,0,0,0,1,13,37,spotdigz,0,18,1813,0,6,2,0,14,"Agribusiness, B.A.",1,3,25-34,Nigeria,6,0.162162162,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,436,Don't Control,,0,0,0,1,13,38,spotdigz,0,18,1813,26,0,1,14,0,Gender and Diversity,14,3,25-34,Nepal,26,0.684210526,0,unframed
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,400,,Don't Cheat,0,0,0,1,13,38,spotdigz,0,18,1813,0,6,2,0,14,"Agribusiness, B.A.",1,3,25-34,Nigeria,6,0.157894737,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,450,Don't Control,,0,0,0,1,13,39,spotdigz,0,18,1813,26,0,1,14,0,Gender and Diversity,14,3,25-34,Nepal,26,0.666666667,0,unframed
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,414,,Don't Cheat,0,0,0,1,13,39,spotdigz,0,18,1813,0,6,2,0,14,"Agribusiness, B.A.",1,3,25-34,Nigeria,6,0.153846154,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,464,Don't Control,,0,0,0,1,13,40,spotdigz,0,18,1813,26,0,1,14,0,Gender and Diversity,14,3,25-34,Nepal,26,0.65,0,unframed
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,428,,Don't Cheat,0,0,0,1,13,40,spotdigz,0,18,1813,0,6,2,0,14,"Agribusiness, B.A.",1,3,25-34,Nigeria,6,0.15,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,478,Don't Control,,0,0,0,1,13,41,spotdigz,0,18,1813,26,0,1,14,0,Gender and Diversity,14,3,25-34,Nepal,26,0.634146341,0,unframed
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,442,,Don't Cheat,0,0,0,1,13,41,spotdigz,0,18,1813,0,6,2,0,14,"Agribusiness, B.A.",1,3,25-34,Nigeria,6,0.146341463,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,492,Don't Control,,0,0,0,1,13,42,spotdigz,0,18,1813,26,0,1,14,0,Gender and Diversity,14,3,25-34,Nepal,26,0.619047619,0,unframed
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,456,,Don't Cheat,0,0,0,1,13,42,spotdigz,0,18,1813,0,6,2,0,14,"Agribusiness, B.A.",1,3,25-34,Nigeria,6,0.142857143,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,506,Don't Control,,0,0,0,1,13,43,spotdigz,0,18,1813,26,0,1,14,0,Gender and Diversity,14,3,25-34,Nepal,26,0.604651163,0,unframed
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,470,,Don't Cheat,0,0,0,1,13,43,spotdigz,0,18,1813,0,6,2,0,14,"Agribusiness, B.A.",1,3,25-34,Nigeria,6,0.139534884,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,520,Don't Control,,0,0,0,1,13,44,spotdigz,0,18,1813,26,0,1,14,0,Gender and Diversity,14,3,25-34,Nepal,26,0.590909091,0,unframed
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,484,,Don't Cheat,0,0,0,1,13,44,spotdigz,0,18,1813,0,6,2,0,14,"Agribusiness, B.A.",1,3,25-34,Nigeria,6,0.136363636,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,534,Don't Control,,0,0,0,1,13,45,spotdigz,0,18,1813,26,0,1,14,0,Gender and Diversity,14,3,25-34,Nepal,26,0.577777778,0,unframed
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,498,,Don't Cheat,0,0,0,1,13,45,spotdigz,0,18,1813,0,6,2,0,14,"Agribusiness, B.A.",1,3,25-34,Nigeria,6,0.133333333,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,548,Don't Control,,0,0,0,1,13,46,spotdigz,0,18,1813,26,0,1,14,0,Gender and Diversity,14,3,25-34,Nepal,26,0.565217391,0,unframed
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,512,,Don't Cheat,0,0,0,1,13,46,spotdigz,0,18,1813,0,6,2,0,14,"Agribusiness, B.A.",1,3,25-34,Nigeria,6,0.130434783,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,562,Don't Control,,0,0,0,1,13,47,spotdigz,0,18,1813,26,0,1,14,0,Gender and Diversity,14,3,25-34,Nepal,26,0.553191489,0,unframed
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,526,,Don't Cheat,0,0,0,1,13,47,spotdigz,0,18,1813,0,6,2,0,14,"Agribusiness, B.A.",1,3,25-34,Nigeria,6,0.127659574,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,576,Don't Control,,0,0,0,1,13,48,spotdigz,0,18,1813,26,0,1,14,0,Gender and Diversity,14,3,25-34,Nepal,26,0.541666667,0,unframed
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,540,,Don't Cheat,0,0,0,1,13,48,spotdigz,0,18,1813,0,6,2,0,14,"Agribusiness, B.A.",1,3,25-34,Nigeria,6,0.125,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,590,Don't Control,,0,0,0,1,13,49,spotdigz,0,18,1813,26,0,1,14,0,Gender and Diversity,14,3,25-34,Nepal,26,0.530612245,0,unframed
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,554,,Don't Cheat,0,0,0,1,13,49,spotdigz,0,18,1813,0,6,2,0,14,"Agribusiness, B.A.",1,3,25-34,Nigeria,6,0.12244898,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,604,Don't Control,,0,0,0,1,13,50,spotdigz,0,18,1813,26,0,1,14,0,Gender and Diversity,14,3,25-34,Nepal,26,0.52,0,unframed
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,568,,Don't Cheat,0,0,0,1,13,50,spotdigz,0,18,1813,0,6,2,0,14,"Agribusiness, B.A.",1,3,25-34,Nigeria,6,0.12,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,618,Don't Control,,0,0,0,1,13,51,spotdigz,0,18,1813,26,0,1,14,0,Gender and Diversity,14,3,25-34,Nepal,26,0.509803922,0,unframed
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,582,,Don't Cheat,0,0,0,1,13,51,spotdigz,0,18,1813,0,6,2,0,14,"Agribusiness, B.A.",1,3,25-34,Nigeria,6,0.117647059,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,632,Don't Control,,0,0,0,1,13,52,spotdigz,0,18,1813,26,0,1,14,0,Gender and Diversity,14,3,25-34,Nepal,26,0.5,0,unframed
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,596,,Don't Cheat,0,0,0,1,13,52,spotdigz,0,18,1813,0,6,2,0,14,"Agribusiness, B.A.",1,3,25-34,Nigeria,6,0.115384615,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,646,Don't Control,,0,0,0,1,13,53,spotdigz,0,18,1813,26,0,1,14,0,Gender and Diversity,14,3,25-34,Nepal,26,0.490566038,0,unframed
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,610,,Don't Cheat,0,0,0,1,13,53,spotdigz,0,18,1813,0,6,2,0,14,"Agribusiness, B.A.",1,3,25-34,Nigeria,6,0.113207547,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,660,Don't Control,,0,0,0,1,13,54,spotdigz,0,18,1813,26,0,1,14,0,Gender and Diversity,14,3,25-34,Nepal,26,0.481481481,0,unframed
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,624,,Don't Cheat,0,0,0,1,13,54,spotdigz,0,18,1813,0,6,2,0,14,"Agribusiness, B.A.",1,3,25-34,Nigeria,6,0.111111111,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,674,Don't Control,,0,0,0,1,13,55,spotdigz,0,18,1813,26,0,1,14,0,Gender and Diversity,14,3,25-34,Nepal,26,0.472727273,0,unframed
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,638,,Don't Cheat,0,0,0,1,13,55,spotdigz,0,18,1813,0,6,2,0,14,"Agribusiness, B.A.",1,3,25-34,Nigeria,6,0.109090909,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,688,Don't Control,,0,0,0,1,13,56,spotdigz,0,18,1813,26,0,1,14,0,Gender and Diversity,14,3,25-34,Nepal,26,0.464285714,0,unframed
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,652,,Don't Cheat,0,0,0,1,13,56,spotdigz,0,18,1813,0,6,2,0,14,"Agribusiness, B.A.",1,3,25-34,Nigeria,6,0.107142857,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,702,Don't Control,,0,0,0,1,13,57,spotdigz,0,18,1813,26,0,1,14,0,Gender and Diversity,14,3,25-34,Nepal,26,0.456140351,0,unframed
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,666,,Don't Cheat,0,0,0,1,13,57,spotdigz,0,18,1813,0,6,2,0,14,"Agribusiness, B.A.",1,3,25-34,Nigeria,6,0.105263158,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,705,Don't Control,,0,0,0,1,13,58,spotdigz,0,18,1813,26,0,1,14,0,Gender and Diversity,14,3,25-34,Nepal,26,0.448275862,0,unframed
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,682,,Cheat,0,1,1,0,13,58,spotdigz,0,18,1813,0,7,2,0,16,"Agribusiness, B.A.",1,3,25-34,Nigeria,7,0.120689655,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,708,Don't Control,,0,0,0,1,13,59,spotdigz,0,18,1813,26,0,1,14,0,Gender and Diversity,14,3,25-34,Nepal,26,0.440677966,0,unframed
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,698,,Cheat,0,1,1,0,13,59,spotdigz,0,18,1813,0,8,2,0,16,"Agribusiness, B.A.",1,3,25-34,Nigeria,8,0.13559322,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,720,Control,,1,0,1,0,13,60,spotdigz,0,18,1813,27,0,1,11,0,Gender and Diversity,14,3,25-34,Nepal,27,0.45,0,unframed
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,700,,Cheat,0,1,1,0,13,60,spotdigz,0,18,1813,0,9,2,0,16,"Agribusiness, B.A.",1,3,25-34,Nigeria,9,0.15,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,732,Control,,1,0,1,0,13,61,spotdigz,0,18,1813,28,0,1,11,0,Gender and Diversity,14,3,25-34,Nepal,28,0.459016393,0,unframed
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,702,,Cheat,0,1,1,0,13,61,spotdigz,0,18,1813,0,10,2,0,16,"Agribusiness, B.A.",1,3,25-34,Nigeria,10,0.163934426,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,743,Control,,1,0,1,0,13,62,spotdigz,0,18,1813,29,0,1,11,0,Gender and Diversity,14,3,25-34,Nepal,29,0.467741935,0,unframed
26,elxbu53y,2021-03-18 10:13:38.425906+00:00,2,712,,Don't Cheat,0,0,0,1,13,62,spotdigz,0,18,1813,0,10,2,0,14,"Agribusiness, B.A.",1,3,25-34,Nigeria,10,0.161290323,0,unframed
25,chdxrfak,2021-03-18 10:13:32.259363+00:00,1,757,Don't Control,,0,0,0,1,13,63,spotdigz,0,18,1813,29,0,1,14,0,Gender and Diversity,14,3,25-34,Nepal,29,0.46031746,0,unframed
