id_in_session_p1,id_in_session_p2,participant_code_p1,participant_code_p2,total_payoff_p1,total_payoff_p2,payoff_round_p1,payoff_round_p2,examiner_decision,student_decision,Cell,p1s1,p1s2,p2s1,p2s2,pf_diff_p1_val,pf_diff_p2_val,pf_diff_p1_abs,pf_diff_p2_abs,pf_diff_p1_s,pf_diff_p2_s,game_id,round_number,framing
23,24,w8d4usex,st9ftz75,211,202,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,w8d4usexst9ftz75,17,0
25,26,crzbb1pp,q9c5lo1x,171,204,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,crzbb1ppq9c5lo1x,17,0
27,28,6i6lsymy,0xwx0wrp,173,164,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,6i6lsymy0xwx0wrp,17,0
3,4,ursirs43,swbsts7n,202,146,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,ursirs43swbsts7n,18,0
5,6,bhaakguo,vntc9er4,246,244,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,bhaakguovntc9er4,18,0
7,8,eze54kxk,20cc9xq0,212,232,3,16,Don't Control,Cheat,3,0,1,1,0,-13,13,1,1.3,1,-1.3,eze54kxk20cc9xq0,18,0
11,12,ogmameyc,6h8woyh9,174,248,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,ogmameyc6h8woyh9,18,0
13,14,ycniewr6,4txwixdq,242,220,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,ycniewr64txwixdq,18,0
15,16,s48es8wr,cpep7vdg,206,196,3,16,Don't Control,Cheat,3,0,1,1,0,-13,13,1,1.3,1,-1.3,s48es8wrcpep7vdg,18,0
17,18,o4plj56u,owd84sog,235,246,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,o4plj56uowd84sog,18,0
19,20,jiebe12q,gyckpsyt,237,232,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,jiebe12qgyckpsyt,18,0
21,22,7h7cf7jw,egrlpjt0,202,148,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,7h7cf7jwegrlpjt0,18,0
23,24,w8d4usex,st9ftz75,222,212,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,w8d4usexst9ftz75,18,0
25,26,crzbb1pp,q9c5lo1x,185,218,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,crzbb1ppq9c5lo1x,18,0
27,28,6i6lsymy,0xwx0wrp,184,174,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,6i6lsymy0xwx0wrp,18,0
3,4,ursirs43,swbsts7n,216,160,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,ursirs43swbsts7n,19,0
5,6,bhaakguo,vntc9er4,260,258,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,bhaakguovntc9er4,19,0
7,8,eze54kxk,20cc9xq0,223,242,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,eze54kxk20cc9xq0,19,0
11,12,ogmameyc,6h8woyh9,185,258,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,ogmameyc6h8woyh9,19,0
13,14,ycniewr6,4txwixdq,256,234,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,ycniewr64txwixdq,19,0
15,16,s48es8wr,cpep7vdg,217,206,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,s48es8wrcpep7vdg,19,0
17,18,o4plj56u,owd84sog,249,260,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,o4plj56uowd84sog,19,0
19,20,jiebe12q,gyckpsyt,251,246,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,jiebe12qgyckpsyt,19,0
21,22,7h7cf7jw,egrlpjt0,213,158,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,7h7cf7jwegrlpjt0,19,0
23,24,w8d4usex,st9ftz75,233,222,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,w8d4usexst9ftz75,19,0
25,26,crzbb1pp,q9c5lo1x,199,232,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,crzbb1ppq9c5lo1x,19,0
27,28,6i6lsymy,0xwx0wrp,187,190,3,16,Don't Control,Cheat,3,0,1,1,0,-13,13,1,1.3,1,-1.3,6i6lsymy0xwx0wrp,19,0
3,4,ursirs43,swbsts7n,219,176,3,16,Don't Control,Cheat,3,0,1,1,0,-13,13,1,1.3,1,-1.3,ursirs43swbsts7n,20,0
5,6,bhaakguo,vntc9er4,274,272,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,bhaakguovntc9er4,20,0
7,8,eze54kxk,20cc9xq0,234,252,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,eze54kxk20cc9xq0,20,0
11,12,ogmameyc,6h8woyh9,199,272,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,ogmameyc6h8woyh9,20,0
13,14,ycniewr6,4txwixdq,270,248,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,ycniewr64txwixdq,20,0
15,16,s48es8wr,cpep7vdg,228,216,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,s48es8wrcpep7vdg,20,0
17,18,o4plj56u,owd84sog,252,276,3,16,Don't Control,Cheat,3,0,1,1,0,-13,13,1,1.3,1,-1.3,o4plj56uowd84sog,20,0
19,20,jiebe12q,gyckpsyt,265,260,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,jiebe12qgyckpsyt,20,0
21,22,7h7cf7jw,egrlpjt0,224,168,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,7h7cf7jwegrlpjt0,20,0
23,24,w8d4usex,st9ftz75,247,236,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,w8d4usexst9ftz75,20,0
25,26,crzbb1pp,q9c5lo1x,202,248,3,16,Don't Control,Cheat,3,0,1,1,0,-13,13,1,1.3,1,-1.3,crzbb1ppq9c5lo1x,20,0
27,28,6i6lsymy,0xwx0wrp,199,192,12,2,Control,Cheat,1,1,0,1,0,10,-10,0.769230769,1,-0.769230769,1,6i6lsymy0xwx0wrp,20,0
3,4,ursirs43,swbsts7n,230,186,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,ursirs43swbsts7n,21,0
5,6,bhaakguo,vntc9er4,288,286,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,bhaakguovntc9er4,21,0
7,8,eze54kxk,20cc9xq0,245,262,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,eze54kxk20cc9xq0,21,0
11,12,ogmameyc,6h8woyh9,213,286,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,ogmameyc6h8woyh9,21,0
13,14,ycniewr6,4txwixdq,273,264,3,16,Don't Control,Cheat,3,0,1,1,0,-13,13,1,1.3,1,-1.3,ycniewr64txwixdq,21,0
15,16,s48es8wr,cpep7vdg,239,226,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,s48es8wrcpep7vdg,21,0
17,18,o4plj56u,owd84sog,263,286,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,o4plj56uowd84sog,21,0
19,20,jiebe12q,gyckpsyt,279,274,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,jiebe12qgyckpsyt,21,0
21,22,7h7cf7jw,egrlpjt0,235,178,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,7h7cf7jwegrlpjt0,21,0
23,24,w8d4usex,st9ftz75,261,250,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,w8d4usexst9ftz75,21,0
25,26,crzbb1pp,q9c5lo1x,205,264,3,16,Don't Control,Cheat,3,0,1,1,0,-13,13,1,1.3,1,-1.3,crzbb1ppq9c5lo1x,21,0
27,28,6i6lsymy,0xwx0wrp,211,194,12,2,Control,Cheat,1,1,0,1,0,10,-10,0.769230769,1,-0.769230769,1,6i6lsymy0xwx0wrp,21,0
3,4,ursirs43,swbsts7n,241,196,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,ursirs43swbsts7n,22,0
5,6,bhaakguo,vntc9er4,302,300,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,bhaakguovntc9er4,22,0
7,8,eze54kxk,20cc9xq0,256,272,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,eze54kxk20cc9xq0,22,0
11,12,ogmameyc,6h8woyh9,227,300,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,ogmameyc6h8woyh9,22,0
13,14,ycniewr6,4txwixdq,287,278,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,ycniewr64txwixdq,22,0
15,16,s48es8wr,cpep7vdg,253,240,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,s48es8wrcpep7vdg,22,0
17,18,o4plj56u,owd84sog,274,296,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,o4plj56uowd84sog,22,0
19,20,jiebe12q,gyckpsyt,282,290,3,16,Don't Control,Cheat,3,0,1,1,0,-13,13,1,1.3,1,-1.3,jiebe12qgyckpsyt,22,0
21,22,7h7cf7jw,egrlpjt0,246,188,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,7h7cf7jwegrlpjt0,22,0
23,24,w8d4usex,st9ftz75,275,264,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,w8d4usexst9ftz75,22,0
25,26,crzbb1pp,q9c5lo1x,217,266,12,2,Control,Cheat,1,1,0,1,0,10,-10,0.769230769,1,-0.769230769,1,crzbb1ppq9c5lo1x,22,0
27,28,6i6lsymy,0xwx0wrp,222,204,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,6i6lsymy0xwx0wrp,22,0
3,4,ursirs43,swbsts7n,253,198,12,2,Control,Cheat,1,1,0,1,0,10,-10,0.769230769,1,-0.769230769,1,ursirs43swbsts7n,23,0
5,6,bhaakguo,vntc9er4,316,314,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,bhaakguovntc9er4,23,0
7,8,eze54kxk,20cc9xq0,267,282,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,eze54kxk20cc9xq0,23,0
11,12,ogmameyc,6h8woyh9,241,314,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,ogmameyc6h8woyh9,23,0
13,14,ycniewr6,4txwixdq,301,292,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,ycniewr64txwixdq,23,0
15,16,s48es8wr,cpep7vdg,267,254,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,s48es8wrcpep7vdg,23,0
17,18,o4plj56u,owd84sog,285,306,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,o4plj56uowd84sog,23,0
19,20,jiebe12q,gyckpsyt,293,300,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,jiebe12qgyckpsyt,23,0
21,22,7h7cf7jw,egrlpjt0,260,202,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,7h7cf7jwegrlpjt0,23,0
23,24,w8d4usex,st9ftz75,289,278,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,w8d4usexst9ftz75,23,0
25,26,crzbb1pp,q9c5lo1x,231,280,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,crzbb1ppq9c5lo1x,23,0
27,28,6i6lsymy,0xwx0wrp,234,206,12,2,Control,Cheat,1,1,0,1,0,10,-10,0.769230769,1,-0.769230769,1,6i6lsymy0xwx0wrp,23,0
3,4,ursirs43,swbsts7n,264,208,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,ursirs43swbsts7n,24,0
5,6,bhaakguo,vntc9er4,330,328,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,bhaakguovntc9er4,24,0
7,8,eze54kxk,20cc9xq0,278,292,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,eze54kxk20cc9xq0,24,0
11,12,ogmameyc,6h8woyh9,255,328,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,ogmameyc6h8woyh9,24,0
13,14,ycniewr6,4txwixdq,315,306,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,ycniewr64txwixdq,24,0
15,16,s48es8wr,cpep7vdg,281,268,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,s48es8wrcpep7vdg,24,0
17,18,o4plj56u,owd84sog,299,320,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,o4plj56uowd84sog,24,0
19,20,jiebe12q,gyckpsyt,304,310,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,jiebe12qgyckpsyt,24,0
21,22,7h7cf7jw,egrlpjt0,271,212,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,7h7cf7jwegrlpjt0,24,0
23,24,w8d4usex,st9ftz75,300,288,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,w8d4usexst9ftz75,24,0
25,26,crzbb1pp,q9c5lo1x,245,294,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,crzbb1ppq9c5lo1x,24,0
27,28,6i6lsymy,0xwx0wrp,245,216,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,6i6lsymy0xwx0wrp,24,0
3,4,ursirs43,swbsts7n,275,218,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,ursirs43swbsts7n,25,0
5,6,bhaakguo,vntc9er4,344,342,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,bhaakguovntc9er4,25,0
7,8,eze54kxk,20cc9xq0,289,302,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,eze54kxk20cc9xq0,25,0
11,12,ogmameyc,6h8woyh9,269,342,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,ogmameyc6h8woyh9,25,0
13,14,ycniewr6,4txwixdq,329,320,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,ycniewr64txwixdq,25,0
15,16,s48es8wr,cpep7vdg,292,278,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,s48es8wrcpep7vdg,25,0
17,18,o4plj56u,owd84sog,313,334,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,o4plj56uowd84sog,25,0
19,20,jiebe12q,gyckpsyt,315,320,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,jiebe12qgyckpsyt,25,0
21,22,7h7cf7jw,egrlpjt0,282,222,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,7h7cf7jwegrlpjt0,25,0
23,24,w8d4usex,st9ftz75,314,302,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,w8d4usexst9ftz75,25,0
25,26,crzbb1pp,q9c5lo1x,259,308,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,crzbb1ppq9c5lo1x,25,0
27,28,6i6lsymy,0xwx0wrp,256,226,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,6i6lsymy0xwx0wrp,25,0
3,4,ursirs43,swbsts7n,286,228,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,ursirs43swbsts7n,26,0
5,6,bhaakguo,vntc9er4,358,356,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,bhaakguovntc9er4,26,0
7,8,eze54kxk,20cc9xq0,300,312,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,eze54kxk20cc9xq0,26,0
11,12,ogmameyc,6h8woyh9,283,356,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,ogmameyc6h8woyh9,26,0
13,14,ycniewr6,4txwixdq,343,334,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,ycniewr64txwixdq,26,0
15,16,s48es8wr,cpep7vdg,303,288,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,s48es8wrcpep7vdg,26,0
17,18,o4plj56u,owd84sog,324,344,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,o4plj56uowd84sog,26,0
19,20,jiebe12q,gyckpsyt,329,334,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,jiebe12qgyckpsyt,26,0
21,22,7h7cf7jw,egrlpjt0,293,232,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,7h7cf7jwegrlpjt0,26,0
23,24,w8d4usex,st9ftz75,328,316,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,w8d4usexst9ftz75,26,0
25,26,crzbb1pp,q9c5lo1x,273,322,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,crzbb1ppq9c5lo1x,26,0
27,28,6i6lsymy,0xwx0wrp,268,228,12,2,Control,Cheat,1,1,0,1,0,10,-10,0.769230769,1,-0.769230769,1,6i6lsymy0xwx0wrp,26,0
3,4,ursirs43,swbsts7n,297,238,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,ursirs43swbsts7n,27,0
5,6,bhaakguo,vntc9er4,372,370,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,bhaakguovntc9er4,27,0
7,8,eze54kxk,20cc9xq0,314,326,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,eze54kxk20cc9xq0,27,0
11,12,ogmameyc,6h8woyh9,297,370,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,ogmameyc6h8woyh9,27,0
13,14,ycniewr6,4txwixdq,346,350,3,16,Don't Control,Cheat,3,0,1,1,0,-13,13,1,1.3,1,-1.3,ycniewr64txwixdq,27,0
15,16,s48es8wr,cpep7vdg,317,302,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,s48es8wrcpep7vdg,27,0
17,18,o4plj56u,owd84sog,335,354,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,o4plj56uowd84sog,27,0
19,20,jiebe12q,gyckpsyt,343,348,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,jiebe12qgyckpsyt,27,0
21,22,7h7cf7jw,egrlpjt0,304,242,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,7h7cf7jwegrlpjt0,27,0
23,24,w8d4usex,st9ftz75,342,330,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,w8d4usexst9ftz75,27,0
25,26,crzbb1pp,q9c5lo1x,287,336,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,crzbb1ppq9c5lo1x,27,0
27,28,6i6lsymy,0xwx0wrp,280,230,12,2,Control,Cheat,1,1,0,1,0,10,-10,0.769230769,1,-0.769230769,1,6i6lsymy0xwx0wrp,27,0
3,4,ursirs43,swbsts7n,308,248,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,ursirs43swbsts7n,28,0
5,6,bhaakguo,vntc9er4,386,384,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,bhaakguovntc9er4,28,0
7,8,eze54kxk,20cc9xq0,328,340,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,eze54kxk20cc9xq0,28,0
11,12,ogmameyc,6h8woyh9,311,384,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,ogmameyc6h8woyh9,28,0
13,14,ycniewr6,4txwixdq,360,364,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,ycniewr64txwixdq,28,0
15,16,s48es8wr,cpep7vdg,331,316,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,s48es8wrcpep7vdg,28,0
17,18,o4plj56u,owd84sog,349,368,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,o4plj56uowd84sog,28,0
19,20,jiebe12q,gyckpsyt,354,358,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,jiebe12qgyckpsyt,28,0
21,22,7h7cf7jw,egrlpjt0,316,244,12,2,Control,Cheat,1,1,0,1,0,10,-10,0.769230769,1,-0.769230769,1,7h7cf7jwegrlpjt0,28,0
23,24,w8d4usex,st9ftz75,356,344,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,w8d4usexst9ftz75,28,0
25,26,crzbb1pp,q9c5lo1x,290,352,3,16,Don't Control,Cheat,3,0,1,1,0,-13,13,1,1.3,1,-1.3,crzbb1ppq9c5lo1x,28,0
27,28,6i6lsymy,0xwx0wrp,292,232,12,2,Control,Cheat,1,1,0,1,0,10,-10,0.769230769,1,-0.769230769,1,6i6lsymy0xwx0wrp,28,0
3,4,ursirs43,swbsts7n,319,258,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,ursirs43swbsts7n,29,0
5,6,bhaakguo,vntc9er4,400,398,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,bhaakguovntc9er4,29,0
7,8,eze54kxk,20cc9xq0,342,354,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,eze54kxk20cc9xq0,29,0
11,12,ogmameyc,6h8woyh9,325,398,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,ogmameyc6h8woyh9,29,0
13,14,ycniewr6,4txwixdq,363,380,3,16,Don't Control,Cheat,3,0,1,1,0,-13,13,1,1.3,1,-1.3,ycniewr64txwixdq,29,0
15,16,s48es8wr,cpep7vdg,345,330,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,s48es8wrcpep7vdg,29,0
17,18,o4plj56u,owd84sog,363,382,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,o4plj56uowd84sog,29,0
19,20,jiebe12q,gyckpsyt,368,372,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,jiebe12qgyckpsyt,29,0
21,22,7h7cf7jw,egrlpjt0,327,254,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,7h7cf7jwegrlpjt0,29,0
23,24,w8d4usex,st9ftz75,370,358,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,w8d4usexst9ftz75,29,0
25,26,crzbb1pp,q9c5lo1x,293,368,3,16,Don't Control,Cheat,3,0,1,1,0,-13,13,1,1.3,1,-1.3,crzbb1ppq9c5lo1x,29,0
27,28,6i6lsymy,0xwx0wrp,303,242,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,6i6lsymy0xwx0wrp,29,0
3,4,ursirs43,swbsts7n,333,272,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,ursirs43swbsts7n,30,0
5,6,bhaakguo,vntc9er4,414,412,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,bhaakguovntc9er4,30,0
7,8,eze54kxk,20cc9xq0,353,364,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,eze54kxk20cc9xq0,30,0
11,12,ogmameyc,6h8woyh9,339,412,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,ogmameyc6h8woyh9,30,0
13,14,ycniewr6,4txwixdq,375,382,12,2,Control,Cheat,1,1,0,1,0,10,-10,0.769230769,1,-0.769230769,1,ycniewr64txwixdq,30,0
15,16,s48es8wr,cpep7vdg,359,344,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,s48es8wrcpep7vdg,30,0
17,18,o4plj56u,owd84sog,377,396,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,o4plj56uowd84sog,30,0
19,20,jiebe12q,gyckpsyt,379,382,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,jiebe12qgyckpsyt,30,0
21,22,7h7cf7jw,egrlpjt0,338,264,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,7h7cf7jwegrlpjt0,30,0
23,24,w8d4usex,st9ftz75,384,372,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,w8d4usexst9ftz75,30,0
25,26,crzbb1pp,q9c5lo1x,305,370,12,2,Control,Cheat,1,1,0,1,0,10,-10,0.769230769,1,-0.769230769,1,crzbb1ppq9c5lo1x,30,0
27,28,6i6lsymy,0xwx0wrp,315,244,12,2,Control,Cheat,1,1,0,1,0,10,-10,0.769230769,1,-0.769230769,1,6i6lsymy0xwx0wrp,30,0
3,4,ursirs43,swbsts7n,344,282,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,ursirs43swbsts7n,31,0
5,6,bhaakguo,vntc9er4,428,426,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,bhaakguovntc9er4,31,0
7,8,eze54kxk,20cc9xq0,367,378,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,eze54kxk20cc9xq0,31,0
